Date,Author,Text
,,Pemkab Pangkep Berguru Pengolahan Sampah di Pemkot Makassar https://t.co/amNWbo7QxF
,,@infoMKS_ Kami kenal investor yang minat danai industri pengolahan sampah di Makassar.
,,Bagaimana dengan pengolahan Sampah di TPA Antang? Sampai saat ini pengolahannya masih menerapkan sistem Open Dumping yakni sistem dimana sampah dibuang begitu saja dalam sebuah tempat pembuangan tanpa ada perlakuan apapun.
,,Cb aja sono tinggal di makassar dan jateng yg trotoarnya sampah dan kalo jalan dikit langsung keserempet motor. Jgn bacot norak dulu
,,Ga juga. Cb aja sono tinggal di tempat yg trotoarnya sampah kek di jateng ato di makassar. Masih bs lo bacot org2 pd bs jalan kaki 10K sehari? Alah pasti tipikal org jakarta ga tau apa2 sm daerah luar jakarta
,,Semakin hari semakin banyak persoalan yang muncul di Kota Makassar terutama masalah infrastruktur yang dulunya tidak diperhatikan seperti kondisi jalan di Bangkala. Anak-anak yang terpaksa melewati jalan rusak saat pergi ke sekolah kasian belum lagi sampah yang berserakan. https://t.co/JLzS1S0mBh
,,Masalah sampah yang semakin kompleks di Indonesia mendorong RSUD Daya Kota Makassar untuk menghadirkan inovasi baru di tahun 2024. https://t.co/UhH0hNIhs9
,,Jadi insyaallah mariki jalan bersama. Satukan harapan ta di . Jaga asa ta untuk dukung MUL1A supaya nda adami lagi itu iuran sampah yang memberatkan warga Makassar. #Wattunnamisampahgratis️ #MUL1A
,,Kuttab Al-Fatih Makassar Resmi Luncurkan Bank Sampah untuk Mendukung Lingkungan Berkelanjutan . . . . Selengkapnya di https://t.co/EGFbcM4Axu https://t.co/kbGPcKTxfn
,,@aniesbaswedan Kalau diliat liat memang bbrp fasilitas publik di gowa lumayan lebih bagus lebih rapih lebih bersih drpd yg di Makassar atau Maros. Kantor MPP mislanya. Apart of that masalah sampah jalanan belum rapih fasum lain masih perlu bgt diperhatikan
,,@JiromB @ProfOnline_id Heh beo kerdil gw ini orang sulsel dari tahun 1977 udah hidup berpindah2 di daerah2 sulsel gw tau persis logat bicara bugis makassar mandar toraja luwuk bahkan gw tau bedakan bugis selatan vs utara logtnya. Meanwhile loe masuk tong sampah mute ya. Bye karamba kareba.
,, Mari jaga laut kita dan lingkungan dari sampah plastik! Setiap tindakan kecil kita dapat menyelamatkan kehidupan di Bumi. Bersama kita bisa menciptakan perubahan yang berarti. Yuk mulai dari diri sendiri dan ajak orang di sekitar kita untuk lebih peduli! https://t.co/U8AAihiuVc
,,Kolaborasi IAEB dengan Unismuh UIN Alauddin dan UIAD Gelar Pengabdian Internasional di Bank Sampah Makassar https://t.co/mbCYs3NAoV
,,(Rabu 18 Sept 2204) Pekerja Sosial Dinas sosial prov Sulsel mengikuti kegiatan FDG Pemetaan Pekerja Anak di Rantai Pasok Sampah Plastik di Kota Makassar yg diselenggarakan oleh Jaringan Penanggulangan Pekerja Anak Indonesia bekerjasama dengan Lembaga Perlindungan Anak Indonesia https://t.co/SdItNSDyUF
,,Ballatta Rong menjadi program kolaboratif melindungi anak-anak di Makassar dari paparan sampah elektronik. https://t.co/kFCnMepAQQ #Nusantara #AdadiKompas
,,Ballatta Rong menjadi program kolaboratif melindungi anak-anak di Makassar dari paparan sampah elektronik. https://t.co/ItIn9oxy4j #Nusantara #AdadiKompas
,,Ballatta Rong menjadi program kolaboratif melindungi anak-anak di Makassar dari paparan sampah elektronik. https://t.co/e9XMJg4gGe #Nusantara #AdadiKompas
,,Kamis (5/9/24) Rachmady Luhkan Makassar bid Budidaya DP2 kota Makassar Diskusi rencana sosialisasi pengelolaan sampah plastik di Kawasan Budidaya ikan sistem KJA serta hasil penilaian kelas klp kota Makassar @BRPBAP3_Maros @pusluh_bppsdm #GiatLuhkanSatminkalMaros #luhlapor https://t.co/5hrMDkTAUD
,,Tidak bisakah ini yang punya wewenang di Makassar buat aturan denda puluhan juta atau lebih bagi siapa saja yang suka sekali bakar-bakar sampah. @SupirPete2
,,Warga dihebohkan dengan penemuan seorang bayi perempuan di dalam kantong plastik dan dibuang di tempat sampah Jalan Metro Tanjung Bunga Kecamatan Tamalate Kota Makassar. https://t.co/v6VoVt8ms1
,,Makassar 28 Agustus 2024 Upaya meningkatkan pengelolaan sampah di Sulawesi Selatan terus dilakukan. Hal ini terlihat dari pelaksanaan rapat pra pemantauan Adipura tahun 2024 yang digelar Dinas Lingkungan Hidup dan Kehutanan Provinsi Sulsel hari ini. https://t.co/gWVEfVMb5P
,,@brandal_baru lo pikir yang ngelakuin aksi di jogja semarang makassar surabaya dan di tempat lain selain jakarta itu buat anies? KAGA KAMPUNG! mereka kita berjuang buat indonesia. biar ngga jadi makin kek sampah ni negara.
,,Kampung Bersih Nusantara di Kelurahan Pannampu bukan sekadar membersihkan sampah liar tapi juga menjadi pusat edukasi dan lingkungan hijau #InfrastrukturCepat #Nusantaralnfrastructure #TollRoad #JalanTol #TolLayang #JalanTolMakassar #TolMakassar #Makassar #SulawesiSelatan
,,Warga Makassar dikejutkan penemuan mayat bayi perempuan terbungkus plastik di tempat sampah. Polisi masih menyelidiki identitas orang tua bayi tersebut. Via: @detiksulsel_ https://t.co/G2pbvLebCY
,,Warga setempat dihebohkan dengan penemuan seorang bayi perempuan di dalam kantong plastik dan dibuang di tempat pembuangan sampah Jalan Metro Tanjung Bunga Kecamatan Tamalate Kota Makassar. https://t.co/AYrKXg95dV
,,Warga setempat dihebohkan dengan penemuan seorang bayi perempuan di dalam kantong plastik dan dibuang di tempat pembuangan sampah Jalan Metro Tanjung Bunga Kecamatan Tamalate Kota Makassar. https://t.co/AYrKXg8xon
,,@tomahawkriders Ga ada data apanya? Source sy dari bbc bahwa fakta peranan org arab dlm perjuangan kemerdekaan di negeri ini. Paman lo siapa tolol ngaku2 jadi nama jalan di makassar. Ngaku2 anggota lvri. Miris sama oknum sampah macam ini. Hidupnya minim pencapaian hanya bisa ngaku2.
,,Personil Babinsa Koramil 05 Batang Kodim 1425 Jeneponto bersama mahasiswa KKN Megarezky Makassar dan warga masyarakat melaksanakan kegiatan gotong royong membersihkan sampah di pesisir pantai. Rabu 14/08/2024. https://t.co/d9toaHs1wo
,,Ketua DPC PDI Perjuangan Makassar Pimpin Gerakan Operasi Bersih Sampah di Kelurahan Masale Panakkukang https://t.co/fN98oNAaBR #pdiperjuangan
,,Dalam rangka menjaga kebersihan lingkungan Babinsa Koramil 05/Kramatjati bersama Warga melaksanakan kerja bakti membersihkan sampah di Permata RT 05/07 Kelurahan Kebon Pala Kecamatan Makassar Jakarta Timur. #tniadmengabdidanmembangunbersamarakyat https://t.co/Ax3XgEp48R
,,Pemandangan drainase yg padat sampah di Boulevard samping Royal Apartemen. Belakang kontainer Makassar Recover. #Makassar #KotaMakassar https://t.co/mVWZsqmMkb
,,Sebagai Upaya Mitigasi terhadap Perubahan Iklim IIP BUMN dan Lembaga Klikhijau Melakukan Sosialisasi Pengolahan Sampah Berbasis Warga di Makassar #BNetwork https://t.co/LTnFDLwJur
,,Sosialisasi pengolahan sampah berbasis warga dilakukan oleh Ikatan Istri Pimpinan BUMN dan lembaga Klikhijau di Makassar. #PopiJarotSetyawan #IIPBUMN #Klikhijau #Makassar https://t.co/KKfUU535Vz
,,@Mustafa52767053 @Hamaspesek Hidup sampah peradaban berani karena banyak giliran imbang terkaing2 seperti di Poso &amp; Ambon. Di Makassar pun gak balik modal sepeda motor + jiwa vs pintu pagar xixixixixixixi.
,,Meriah IIP BUMN Gandeng Klikhijau Gelar Event Edukasi Sampah di Makassar: Kegiatan penyuluhan lingkungan dan Gerakan Kelola Sampah Berbasis Warga sebagai Upaya Mitigasi Perubahan Iklim yang berlangsung di https://t.co/UGG7Fao5cJ #makassar #iipbumn #klikhijau #edukasisampah
,,@SutisnaMuh59331 @spektrumku Damai asbun loe tahun 2021 tidak ada angin tidak ada hujan mencoba bomb gereja Kathedral di Makassar. Gagal maning modal dunia fana aja gak balik cuy. Pagar vs motor+jiwa+bomb+kostum+biaya pemakaman sampah.
,,Pemkot Makassar dan PBB Jajaki Kerjasama Sampah Elektronik dan Pendidikan: Wali Kota Makassar Moh Ramdhan Pomanto menjajaki kerjasama persampahan dan pendidikan di Kota Makassar. https://t.co/nIVpJy5Svn #makassar #pemkotmakassar #sampahelektronik #pemkotmakassarpbb
,,Keren Beli Sayur Bayar Pakai Sampah di Cokonuri Makassar: IDenesiaToday - Uang tidak selamanya menjadi satu-satunya alat bayar. Hal ini dibuktikan oleh Yani Troy pengelola bank sampah sekaligus ketua kelompok tani di Makassar yang menjual sayuran https://t.co/qnGq8Zlb4e
,,Rabu (17/7/2024) Bidang Pengendalian Lingkungan Hidup DLHK Prov. Sulsel selaku salah satu Tim Pokja PKP Prov. Sulsel ikut serta dalam kegiatan FGD Strategi Platform Pengelolaan Sampah Nasional Regional Timur bertempat di Hotel Four Points by Sheraton Makassar. https://t.co/gCj3PX1Mw5
,,Selasa (16/7/2024) Bidang Pengendalian Lingkungan Hidup DLHK Prov. Sulawesi Selatan melakukan Audensi dan kunjungan lapangan Pengelolaan Sampah di TPA Tamangapa Dan Milion Limbah Makassar sebagai rangkain kegiatan FGD Platform Pengelolaan Sampah Nasional Regional Timur. https://t.co/yTYaANqgnk
,,Berbagai upaya dilakukan untuk atasi sampah di Makassar. Butuh gerakan bersama yang lebih besar untuk hasil signifikan. https://t.co/xF3raN2Yvs #Nusantara #Kompas59
,,she told me kau minum dulu anti depressant mu praktek jumat lagi baru buka itu panic atk sama anxiety mu gabung tambah lagi kau bipolar sudah kasih tenang diri mu buang di tempat sampah semua itu pikiran mu yang lain *beliau chindo makassar that why accent nya unique
,,PLN UIP Sulawesi berkolaborasi dengan Yayasan Konservasi Laut (YKL) Indonesia dan 37 kolaborator melaksanakan aksi bersih dan olah sampah di Pantai Layar Putih Kota Makassar Rabu 5 Juni 2024. #yklindonesia #PLNPeduli #uipsulawesi #harilingkunganhidupsedunia #wordenvironmentday https://t.co/FNr0Xg5LNy
,,Upaya Makassar Menuju Kota Ramah Lingkungan: Motor Sampah Listrik dan Panel Surya di Sekolah: Kota Makassar terus bergerak maju dalam mewujudkan visi menjadi kota yang ramah lingkungan dan https://t.co/bv8DKr3Sch #Makassar #WaliKotaMakassar #panelsurya #kotaramahlingkungan
,,Koramil-01/Suppa Kodim 1404/Pinrang bersama Polairud Staf Kelurahan Mahasiswa KKN Universitas Negeri Makassar dan warga melaksanakan kerja bakti pembersihan sampah-sampah yang berserakan di Pantai Lowita Desa Wiringtasi Kec.Suppa Kab.Pinrang Prov.Sulsel Senin (10/06/2024). https://t.co/YGYYGHQgsn
,,Pada dasarnya pengelolaan sampah menjadi tanggung jawab kita bersama. Kita bisa mulai menunaikan tanggung jawab mulai dari kita menuju kehidupan zero waste yaitu dengan menerapkan reduce reuse &amp; recycle (3R). Wujudkan Zero Waste di lingkungan kita dan sebarkan ke orang lain! https://t.co/FV5d5MESdj
,,@unmagnetism Sy baru pindahan ke jkt dari makassar.. sy tegur akamsi yg naroh plastik sampah depan rumah.. malah di katain songong belagu...pen ajak ribut sebenernya..
,,PT PLN (Persero) Unit Induk Pembangunan (UIP) Sulawesi bersama Yayasan Konservasi Laut (YKL) Indonesia dan 37 kolaborator melaksanakan aksi bersih dan olah sampah di Pantai Layar Putih Kota Makassar Rabu 5 Juni 2024. https://t.co/gxwAqLSGHa
,,Pada momen Hari Lingkungan Hidup Sedunia Yayasan Konservasi Laut Indonesia (YKLI) bekerjasama dengan PLN UIP Sulawesi melakukan aksi bersih pantai dengan mengambil sampah plastik di Pantai Layar Putih Makassar Sulawesi Selatan pada Rabu (5/6/2024). https://t.co/BeYqvunSNA
,,Sejumlah karyawan PLN UIP Sulawesi mengambil sampah saat aksi bersih pantai di Pantai Layar Putih Makassar Rabu 5 Juni 2024. #PLN #pedulilingkungan https://t.co/9YD4XrHHyS
,,Senin(27/5/24) Andi parida Luhkan Makassar di Balai pertemuan Raja2 Tallo mendampingi para istri nelayan dlm rangka bimbingan teknis ll GNBCL Demcar pembuatan ecoenzym dan POC dr sampah buah dan sayur dan pengenalan ikan yg dilindungi yg diikuti oleh nelayan #luhlapor #GiatLuh https://t.co/r2sVunLFrm
,,Tim BKP Fakultas Psikologi UNM Gelar Psikoedukasi Pemilahan Sampah ke Siswa SD: Tim BKP (Bentuk Kegiatan pembelajaran) Fakultas Psikologi Universitas Negeri Makassar (UNM) di Yayasan Eco Natural Society https://t.co/dZIhoVcwkA #Kampus #psikologiunm #fakultaspsikologiunm
,,Sekretaris Daerah (Sekda) Kota Makassar Firman Pagarra memimpin rapat kelanjutan pembangunan proyek Pembangunan Pengelolaan Sampah menjadi Energi Listrik (PSEL) yang akan dibangun di Tamalanrea. #PSEL #makassar https://t.co/CW5HKWOtOr
,,Proyek pembangunan pengelolaan sampah menjadi energi listrik (PSEL) di Makassar Sulawesi Selatan (Sulsel) nasibnya masih terkatung-katung. #makassar #sampah Baca selengkapnya https://t.co/HlNn1idANa
,,Jasad balita perempuan ditemukan di kawasan TPA Antang Makassar pada Sabtu (18/5/2024). Saat ditemukan setengah badan korban tertimbun sampah. https://t.co/vJyWvYESr9
,,Mayat Anak Perempuan Ditemukan di Tumpukan Sampah TPA Makassar https://t.co/ltge8x4zAZ
,,Kamis(16/5/24) Sitti Nursyamsyi Luhkan Makassar Bersih Pantai dan pesisir Kel.Tallo Bintek Gernas BCL (Merubah sampah menjadi rupiah) di Kel.Tallo Kec.Tallo #luhlapor #GiatLuhkanSatminkalMaros @BRPBAP3_Maros @pusluhkp https://t.co/Sp2xrqMgf0
,,Menjadi salah satu ikon wisata di Makassar. Cantik tapi sayang diarea Lego-Lego dan laut nya banyak sampah ‍ https://t.co/bhl5xNKiWx
,,Jalan-jalan ke MCN singgah ke booth Honda buat refill air di Water Station. Yuk kurangi sampah plastik jangan lupa bawa water bottle atau tumblr kamu saat berkunjung di Honda Makassar Culinary Night 2024 yaaak! Mulai 11 sampai 12 Mei 2024 di Fort Rotterdam Makassar. https://t.co/Bbs4505wdJ
,,DUKUNG EKONOMI BIRU BPPMHKP MAKASSAR HADIRI SOSIALISASI GERAKAN NASIONAL BULAN CINTA LAUT (BCL) TAHUN 2024 Sampah laut merupakan salah satu masalah lingkungan yang dihadapi oleh hampir seluruh negara di dunia termasuk Indonesia. Saat ini 80% sampah laut Indonesia https://t.co/8YlcZuNjsF
,,Bersihkan selokan dan sampah yang menumpuk di jalanan Koramil 1408-04/Bontoala Antisipasi berbagai penyakit yang dapat di timbulkan https://t.co/LZq9qPcLzp
,,@Urrangawak Tapi sudah banyak sampah yang dikeluarkan dari keranjang dan masuk bui. Yang terkahir sampah yang di Makassar disusul sampah yang di Yogya. Bukankah itu sampah di institusinya @prastow ? Dan saya yakin masih akan ada lagi yang menyusul.
,,Published on YouTube: ROSMINI HADIRKAN INOVASI BANK SAMPAH UNTUK LONGWIS DI KEC. RAPPOCINI https://t.co/10T20lrkp6
,,Sampah plastik berserakan di bawah rumah-rumah panggung di Kampung Makassar Kota Ternate. https://t.co/JQFR6zSCNY
,,Ironis ! Kota Makassar Peraih Adipura Kini Masih Terlihat Sampah Berserakan di Pinggir Jalan https://t.co/ZuQVGZO5O7
,,Ironis ! Kota Makassar Peraih Adipura Kini Masih Terlihat Sampah Berserakan di Pinggir Jalan https://t.co/6t295U2F5E
,,RI dan AS kerjasama mengatasi sampah di Semarang Makassar dan Ambon https://t.co/jcd4P1RBgR
,,Sampah Menumpuk di Perumahan Villa Mutiara https://t.co/dxJbLfhROD
,,Semarang. Kota Semarang dipilih menjadi satu dari tiga daerah percontohan pengelolaan sampah perkotaan di Indonesia selain Kota Ambon dan Makassar. USAID melalui program Clean Cities Blue Ocean (CCBO) menjalankan berbagai kapasitas seluruh aspek pengelolaan sampah termasuk di
,,Bersama-sama kita mencegah kebocoran lebih dari setengah miliar botol plastik ke lingkungan dan hampir 3 6 juta orang memperoleh manfaat dari peningkatan program dan layanan pengelolaan sampah yang lebih baik di Semarang Makassar dan Ambon. @USAID #CleanCitiesBlueOcean https://t.co/khHokaN4f5
,,Main ke Makassar sama kaya main di Jakarta. Suasana perumahan kumuh sampah dimana-mana pengemis dan tukang parkir gak ngotak bayar 5k. Cukup heran sama pemda nya apakah gak ada penertiban disini atau emang begini. Tapi mau gimanapun kota ya tetap kota. Selalu ada sisi gelap.
,,Saatnya sama-sama mengolah sampah organik di rumah gak berujung di TPA! Ada banyak mitos seputar sampah organik lalu apa yang sebaiknya kita lakukan? https://t.co/pIcKrjxbET
,,Terlihat sampah koran bersebaran di Jl. Opu Daeng Risadju Makassar Sulawesi Selatan Rabu (10/04/2024) pagi. Terlihat dalam video kiriman netizen menampakkan banyak sampah koran bersebaran di samping jalan. (Video: Ari Muhammad Fadhil) #harirayaidulfitri #lebaran https://t.co/6D6WdqiFNB
,,Saat ini Bank Sampah Al Bury memiliki 85 anggota dan menjual rata-rata 1-2 metrik ton barang daur ulang (kardus dan PET) ke @PreventOPlastic Indonesia di Makassar. @USAID #CleanCitiesBlueOcean #EarthDay #PlanetvsPlastics https://t.co/HdNyfGPGwE
,,Joroknya Tumpukan Sampah di Jalan Ishak Iskandar Jeneponto Dikeluhkan Warga https://t.co/Cu75aqUTLs
,,@myXLCare Ini tadi jaringan di Makassar hilang pas jaringan muncul kembali ternyata kuota lokal di paket saya malah hilang semua sy cek di bagian penjualan paket malah tertulis kuota lokal Medan memang sampah operator satu ini 
,,@myXLCare Operator sampah di dm malah yg balas bot njing. Ini kenapa jaringan xl di Makassar hilang woiii?
,,Danny Soroti Iuran Sampah Mal di Makassar Cuma Rp1 Juta per Bulan https://t.co/7ybpB0zCcn
,,@tanyarlfes gw cuman 3 hari di singapore dan merasa nyaman tinggal d sana. negaranya bersih bgt bgt bgt dan itu poin plus bgt buat org kek gw yg ga bisa liat sampah ga pada tempatnya. bedanya mungkin d makanan aja sih soalnya lidahku sangat Indonesia skali makassar lebih tepatnya 
,,Pastikan Selamat Kapolrestabes Makassar Bersama Ibu Kunjungi Bayi Ditemukan di Tempat Sampah https://t.co/UhJXLNoKl2
,,Koordinasi dan identifikasi awal calon lokasi kelompok nelayan dan mitra bank sampah selama 2 hari di Kelurahan Makassar Timur Gamala Kayu Merah Sasa Fitu Jambula dan Kastela. 10 Kelompok Usaha Bersama (KUB) nelayan tangkap telah diidentifikasi.
,,Makassar jamanku isih cilik. Pantai Losari kayak gt dulunya kadang liat tai ngambang sama sampah. Aromanya bikin tobat. Jameson masih ada senang kalo diajak ke sana. Malam minggu sebulan sekali diajakin emak minum jus alpukat di gerobakan jus.
,,Dinas Lingkungan Hidup Kota Makassar Melakukan pembenahan normalisasi proses penyaluran sampah dan pengolahan limbah di TPA Tamangapa Kota Makassar. https://t.co/QCn2Qus3S6
,,Koramil 1406-05/Majauleng Berkolaborasi dengan Mahasiswa UIN Makassar dan Pengurus Masjid Dalam upaya mencegah potensi banjir yang disebabkan oleh sumbatan sampah Koramil 1406-05/Majauleng di bawah kepemimpinan Serka Yohanis Langgi melaksanakan kegiatan Karya Bhakti. https://t.co/Lrx7x1Ul6k
,,@thejakartaglobe @Indomaret sudah belanja di Indomaret #Makassar tidak kasih #plastik Itu sulit: aku belanja 10 barang bgmna bisa ambil brng ke rumah?Dan kalau beli Sabon dan makan harus campur Klo pemerintah ada masalah untuk pelastik duluan ambil yng sampah di jalan bukan mslh ke sehat
,,@thejakartaglobe @Indomaret sudah belanja di Indomaret #Makassar tidak kasih #plastik Itu sulit: aku belanja 10 barang bgmna bisa ambil brng ke rumah?Dan kalau beli Sabon dan makan harus campur Klo pemerintah ada masalah untuk pelastik duluan ambil yng sampah di jalan bukan mslh ke sehat
,,@BBCIndonesia @Indomaret sudah belanja di Indomaret #Makassar tidak kasih #plastik Itu sulit: aku belanja 10 barang bgmna bisa ambil brng ke rumah?Dan kalau beli Sabon dan makan harus campur Klo pemerintah ada masalah untuk pelastik duluan ambil yng sampah di jalan bukan mslh ke sehat https://t.co/JIe7OpUvaz
,,@liputan6dotcom @Indomaret sudah belanja di Indomaret #Makassar tidak kasih #plastik Itu sulit: aku belanja 10 barang bgmna bisa ambil brng ke rumah?Dan kalau beli Sabon dan makan harus campur Klo pemerintah ada masalah untuk pelastik duluan ambil yng sampah di jalan bukan mslh ke sehat https://t.co/p34Hk889EC
,,@KSPgoid @Indomaret sudah belanja di Indomaret #Makassar tidak kasih #plastik Itu sulit: aku belanja 10 barang bgmna bisa ambil brng ke rumah?Dan kalau beli Sabon dan makan harus campur Klo pemerintah ada masalah untuk pelastik duluan ambil yng sampah di jalan bukan mslh ke sehat https://t.co/BUCdR8yUE0
,,@jokowi @Indomaret sudah belanja di Indomaret #Makassar tidak kasih #plastik Itu sulit: aku belanja 10 barang bgmna bisa ambil brng ke rumah?Dan kalau beli Sabon dan makan harus campur Klo pemerintah ada masalah untuk pelastik duluan ambil yng sampah di jalan bukan mslh ke sehat https://t.co/aLItl7n16a
,,@jokowi @Indomaret sudah belanja di Indomaret #Makassar tidak kasih #plastik Itu sulit: aku belanja 10 barang bgmna bisa ambil brng ke rumah?Dan kalau beli Sabon dan makan harus campur Klo pemerintah ada masalah untuk pelastik duluan ambil yng sampah di jalan bukan mslh ke sehat https://t.co/hOSnRkk59Y
,,@Indomaret @Indomaret sudah belanja di Indomaret #Makassar tidak kasih #plastik Itu sulit: aku belanja 10 barang bgmna bisa ambil brng ke rumah?Dan kalau beli Sabon dan makan harus campur Klo pemerintah ada masalah untuk pelastik duluan ambil yng sampah di jalan bukan mslh ke sehat https://t.co/fMjHpugAvo
,,@Indomaret @Indomaret sudah belanja di Indomaret #Makassar tidak kasih #plastik Itu sulit: aku belanja 10 barang bgmna bisa ambil brng ke rumah?Dan kalau beli Sabon dan makan harus campur Klo pemerintah ada masalah untuk pelastik duluan ambil yng sampah di jalan bukan mslh ke sehat https://t.co/VBmlUZMLDl
,,@psi_id di makassar haram hukumnya pilih psi...partai sampah indonesia
,,Pelajar SMA Bosowa School Makassar Gelar Aksi Bersih Sampah di CPI: Dalam upaya mewujudkan Gaya Hidup Berkelanjutan puluhan pelajar SMA Bosowa School Makassar melakukan aksi bersih sampah yang diinisiasi https://t.co/eWxbztCa0T #Makassar #bosowaschool #bosowaschoolmakassar
,,@viral_viralaja Ini pasti di Tempat Pembuangan Sampah Akhir Tamamaung Makassar.
,, Larutan echo enzim guna memaksimalkan penguraian dan polusi akibat penumpukan sampah di TPA Antang kata Kepala Damkar Kota Makassar Hasanuddin Senin 29 Januari 2024. 'Damkar Makassar Kerahkan 3 Armada untuk Persiapan Verifikasi Adipura' selengkapnya https://t.co/GgNZEjxFIZ
,,Siswa SMA Bosowa Pungut Sampah di CPI Makassar https://t.co/xxJ33idaqz
,,Siswa SMA Bosowa Pungut Sampah di CPI Makassar https://t.co/n4WJIPAt3z
,,Duta Pemuda Dispora Makassar dan Tim TP PKK Ujung Tanah Gelar Appatasa Bersih-Bersih Sampah di Kawasan Pesisir https://t.co/rQzDNgZGuF https://t.co/9sqMWDzdNx
,,Aksi Appatasa Bersihkan 18 Ton Sampah di Kawasan Pesisir Makassar https://t.co/GM6SZMe2NB
,,actually semua pantai di makassar bagus bagus semua (losari minus di sampah lumayan byk tpi gk berserakan)
,,Perhutani terus mendukung tata kelola ramah lingkungan khusunya dalam pengelolaan sampah di lingkungan Pesantren. Perhutani secara terbuka selalu mendukung berbagai kegiatan kebersihan lingkungan melalui program Tanggung Jawab Sosial &amp; Lingkungan BUMN. #PerhutaniBinaPesantren https://t.co/vUdJFZsdLS
,,Unik PAUD Ini Wajibkan Muridnya Bayar Iuran dengan Sampah: IDenesia Today - Sebuah tempat Pendidikan Anak Usia Dini di Kota Makassar mewajibkan para muridnya untuk membayar iuran dengan sampah. Unik banget yah pemirsa? Berikut liputannya. https://t.co/s6qLnaVmuD
,,Unik PAUD Ini Wajibkan Muridnya Bayar Iuran dengan Sampah: IDenesia Today - Sebuah tempat Pendidikan Anak Usia Dini di Kota Makassar mewajibkan para muridnya untuk membayar iuran dengan sampah. Unik banget yah pemirsa? Berikut liputannya. https://t.co/NAor26Zmmp
,,Hampir setiap hari kita mendengar tentang kabar buruk yang menghantui Bumi. Mulai dari mencairnya es di Kutub lautan yang penuh sampah hingga spesies terancam punah. Ini semua tidak lepas dari faktor perubahan iklim serta pemanasan global yang semakin parah. #bpkhtl https://t.co/TM39lIwMXZ
,,Bukan Hanya Sukses Jalan Sehat Ganjar di Makassar Tinggalkan Banyak Sampah https://t.co/AQQWj63QRA
,,Jum'at(24/11) Rasni S Hi.Ibrahim Luhkan Kota Ternate melaporkan kegiatan pembersihan sampah di Kel.Makassar Timur bersama DKP KOTA TERNATE November #GiatLuhkanSatminkalAmbon #KotaTernate #pembersihansampa #@bp3ambon https://t.co/k3gPIKnYLH
,,Jenis sampah di enam kota yakni Medan Samarinda Makassar Denpasar Surabaya dan Jakarta didominasi oleh kemasan atau serpihan plastik yang sulit diolah. #Iptek #AdadiKompas https://t.co/s81bzY2ibi
,,Jenis sampah di enam kota yakni Medan Samarinda Makassar Denpasar Surabaya dan Jakarta didominasi oleh kemasan atau serpihan plastik yang sulit diolah. #Iptek #AdadiKompas https://t.co/O6X3giOatC
,,Jenis sampah di enam kota yakni Medan Samarinda Makassar Denpasar Surabaya dan Jakarta didominasi oleh kemasan atau serpihan plastik yang sulit diolah. #Iptek #AdadiKompas https://t.co/VXFgkuYKHn
,,Jenis sampah di enam kota yakni Medan Samarinda Makassar Denpasar Surabaya dan Jakarta didominasi oleh kemasan atau serpihan plastik yang sulit diolah. #Iptek #AdadiKompas https://t.co/3yHXSA4QqY
,,Bincang Circular Economy di Makassar Soroti Pengolahan Sampah Plastik https://t.co/MwHKj4QXIi
,,Melalui Surat Perintah Penyelidikan bernomor Print-01.a/P.4.10/Fl.1/10/2022 tertanggal 4 Okt. 2022 lalu Kejari Makassar menyebut raibnya dana proyek pengadaan tanah utk industri pengolahan sampah di daerah setempat ditemukan penyelewengan. https://t.co/XTgeugGrlX
,,MENDALAMI PENYELEWENGAN DANA INDUSTRI SAMPAH DI MAKASSAR 4 orang sdh ditetapkan tersangka dlm proyek senilai Rp 70 miliar itu. Seperti apa kronologinya? Berita ini harus bisa menenggelamkan kabar Kamis ini seperti Siskaeee dlm drara Kiss of Life teman u-17 &amp; DOTS! [Utas] https://t.co/2Gsrc6aiXO
,,Akmal Idrus adalah seorang pemuda Makassar yang berhasil menciptakan inovasi kewirausahaan sosial bernama Rappo. Berawal dari kekhawatirannya dalam melihat penggunaan kantong plastik sekali pakai di Indonesia yang sangat masif Akmal berinisiatif untuk mengolah sampah plastik https://t.co/sWPQUtLczi
,,Press Release terkait penetapan tersangka pada kasus dugaan penyimpangan dalam pembebasan lahan industri pengelolaan sampah pada Pemerintah Kota Makassar yang terletak di Kelurahan Tamalanrea Jaya Kecamatan Tamalanrea kota Makassar. https://t.co/bNxbWaRgRn
,,Bone_Kodim.1421.Pangkep Peduli kebersihan lingkungan Babinsa Kel. Bone Kodim 1421/Pangkep Serma Amir Melaksanakan *Kerja Bakti Pembersihan Sampah Liar* bersama Staf Kelurahan dan Pejabat Rt/Rw Kel. Bone sepanjang Jln Poros Makassar-Barru di Kel. Bone Kec. Segeri Kab. Pangkep https://t.co/KyQI91qOP7
,,Video : Beginilah Bentuk Pengelolaan Bank Sampah Di Kota Makassar Inovasi Yang Menjadi Percontohan https://t.co/IivhxVVq84 https://t.co/avs5XKtAyt
,,Pengelolaan sampah yang tepat mendesak untuk dilakukan. Tanpa langkah yang tepat segudang masalah terkait pengelolaan sampah berpotensi terus membebani. Apalagi sampah dari daratan sudah menciptakan bencananya sendiri di sungai hingga lautan. #smkkehutanannegerimakassar https://t.co/RKnbZ7AntN
